year,month,day,hour,city,longitude,latitude,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,temperature,dewpt,date,smog
2022,2,12,7,lahore,74.3142,31.5657,5,2990.72,9.05,65.12,180.24,41.96,248.57,276.61,21.28,19.4,9.1,"February 12, 2022, 07:00 AM",
2022,2,12,8,lahore,74.3142,31.5657,5,2483.37,4.81,45.24,231.74,46.73,228.7,253.72,18.49,20.5,9.1,"February 12, 2022, 08:00 AM",
2022,2,12,9,lahore,74.3142,31.5657,5,2082.82,2.74,32.56,263.21,48.64,219.93,243.36,16.47,21.0,8.5,"February 12, 2022, 09:00 AM",
2022,2,12,10,lahore,74.3142,31.5657,5,3097.53,8.38,73.34,171.66,36.72,272.01,309.47,25.08,21.2,8.2,"February 12, 2022, 10:00 AM",309.47
2022,2,12,11,lahore,74.3142,31.5657,5,5447.39,24.59,139.83,72.24,29.33,383.37,443.19,38.5,21.0,8.0,"February 12, 2022, 11:00 AM",443.19
2022,2,12,12,lahore,74.3142,31.5657,5,8224.49,66.16,194.67,14.66,30.52,492.55,571.23,52.18,19.6,12.7,"February 12, 2022, 12:00 PM",571.23
2022,2,12,13,lahore,74.3142,31.5657,5,10574.34,139.47,191.93,0.45,32.9,595.56,689.2,64.34,17.7,8.6,"February 12, 2022, 01:00 PM",689.2
2022,2,12,14,lahore,74.3142,31.5657,5,12496.95,207.42,171.36,0.0,33.86,718.98,828.51,78.02,19.0,5.6,"February 12, 2022, 02:00 PM",828.51
2022,2,12,15,lahore,74.3142,31.5657,5,13885.5,239.61,165.88,0.0,36.24,848.37,971.93,98.29,18.1,5.5,"February 12, 2022, 03:00 PM",971.93
2022,2,12,16,lahore,74.3142,31.5657,5,13031.01,196.7,163.14,0.0,39.1,878.24,1000.93,129.7,13.0,7.8,"February 12, 2022, 04:00 PM",1000.93
2022,2,12,17,lahore,74.3142,31.5657,5,10253.91,130.53,142.57,0.0,40.05,794.29,905.98,145.91,11.9,7.9,"February 12, 2022, 05:00 PM",905.98
2022,2,12,18,lahore,74.3142,31.5657,5,7690.43,85.83,115.16,0.0,41.01,664.06,761.08,164.15,10.9,7.8,"February 12, 2022, 06:00 PM",761.08
2022,2,12,19,lahore,74.3142,31.5657,5,5554.2,57.22,93.22,0.0,34.33,520.24,596.25,160.1,10.3,7.7,"February 12, 2022, 07:00 PM",596.25
2022,2,12,20,lahore,74.3142,31.5657,5,3845.21,33.97,68.55,0.01,16.45,406.6,464.22,77.01,9.7,7.6,"February 12, 2022, 08:00 PM",464.22
2022,2,12,21,lahore,74.3142,31.5657,5,2910.61,18.55,50.72,0.06,7.03,361.53,407.73,24.57,9.2,7.5,"February 12, 2022, 09:00 PM",407.73
2022,2,12,22,lahore,74.3142,31.5657,5,2696.99,11.29,41.47,0.24,4.53,374.9,414.86,11.53,8.9,7.2,"February 12, 2022, 10:00 PM",414.86
2022,2,12,23,lahore,74.3142,31.5657,5,2750.4,7.71,37.01,0.69,4.35,407.2,443.43,10.01,8.5,7.0,"February 12, 2022, 11:00 PM",443.43
2022,2,13,0,lahore,74.3142,31.5657,5,2777.1,3.21,37.01,4.16,5.3,423.3,456.27,11.15,9.0,7.6,"February 13, 2022, 12:00 AM",456.27
2022,2,13,1,lahore,74.3142,31.5657,5,2590.18,0.35,34.62,16.45,7.63,403.9,433.95,12.92,9.1,7.8,"February 13, 2022, 01:00 AM",433.95
2022,2,13,2,lahore,74.3142,31.5657,5,3017.43,1.7,50.04,10.28,10.85,415.6,451.76,14.82,8.8,7.6,"February 13, 2022, 02:00 AM",451.76
2022,2,13,3,lahore,74.3142,31.5657,5,3685.0,9.05,67.86,6.62,13.71,436.72,480.22,15.83,10.5,8.5,"February 13, 2022, 03:00 AM",480.22
2022,2,13,4,lahore,74.3142,31.5657,5,3738.4,16.99,59.63,21.64,14.54,417.51,461.06,16.72,13.3,10.2,"February 13, 2022, 04:00 AM",461.06
2022,2,13,5,lahore,74.3142,31.5657,5,3578.19,17.21,51.41,43.99,14.66,398.8,441.48,21.79,16.2,11.4,"February 13, 2022, 05:00 AM",441.48
2022,2,13,6,lahore,74.3142,31.5657,5,3337.86,10.51,47.3,94.41,15.5,395.8,436.44,27.11,18.5,11.4,"February 13, 2022, 06:00 AM",436.44
2022,2,13,7,lahore,74.3142,31.5657,5,1735.69,2.65,22.62,191.69,30.52,242.16,265.61,18.49,20.2,10.6,"February 13, 2022, 07:00 AM",
2022,2,13,8,lahore,74.3142,31.5657,5,1495.36,2.18,19.19,203.13,31.47,212.15,233.46,17.99,21.3,9.7,"February 13, 2022, 08:00 AM",
2022,2,13,9,lahore,74.3142,31.5657,5,1268.39,1.84,16.79,200.27,30.28,179.43,199.1,16.97,21.9,9.3,"February 13, 2022, 09:00 AM",
2022,2,13,10,lahore,74.3142,31.5657,5,2189.64,8.38,51.41,128.75,24.56,209.55,239.76,25.59,22.1,9.2,"February 13, 2022, 10:00 AM",
2022,2,13,11,lahore,74.3142,31.5657,5,3952.03,23.25,94.59,57.94,19.79,294.26,340.99,39.01,21.9,9.3,"February 13, 2022, 11:00 AM",340.99
2022,2,13,12,lahore,74.3142,31.5657,5,5287.17,49.17,112.41,14.48,18.36,347.73,404.65,49.65,20.0,13.6,"February 13, 2022, 12:00 PM",404.65
2022,2,13,13,lahore,74.3142,31.5657,5,5500.79,75.1,91.85,0.59,17.17,367.02,426.73,53.7,17.1,12.5,"February 13, 2022, 01:00 PM",426.73
2022,2,13,14,lahore,74.3142,31.5657,5,5180.36,78.68,72.66,0.0,15.74,382.41,443.46,41.54,15.6,12.0,"February 13, 2022, 02:00 PM",443.46
2022,2,13,15,lahore,74.3142,31.5657,5,4699.71,58.11,66.49,0.0,13.95,391.61,451.68,27.11,14.9,11.7,"February 13, 2022, 03:00 PM",451.68
2022,2,13,16,lahore,74.3142,31.5657,5,3631.59,22.58,64.43,0.19,12.04,358.91,410.53,18.24,14.1,11.3,"February 13, 2022, 04:00 PM",410.53
2022,2,13,17,lahore,74.3142,31.5657,5,3177.64,8.38,61.69,1.63,11.44,339.52,387.82,16.21,13.1,10.7,"February 13, 2022, 05:00 PM",387.82
2022,2,13,18,lahore,74.3142,31.5657,5,2857.21,3.8,58.95,4.34,10.01,317.23,360.76,13.81,12.5,10.3,"February 13, 2022, 06:00 PM",360.76
2022,2,13,19,lahore,74.3142,31.5657,5,2349.85,0.84,48.67,12.16,7.45,279.51,313.84,10.13,12.2,9.9,"February 13, 2022, 07:00 PM",313.84
2022,2,13,20,lahore,74.3142,31.5657,5,2029.42,0.18,38.04,19.67,7.09,263.34,293.3,10.13,12.1,9.7,"February 13, 2022, 08:00 PM",
2022,2,13,21,lahore,74.3142,31.5657,5,1895.9,0.07,30.5,23.25,6.91,264.18,292.8,10.51,11.7,9.6,"February 13, 2022, 09:00 PM",
2022,2,13,22,lahore,74.3142,31.5657,5,1895.9,0.11,28.79,20.56,6.5,272.98,302.35,10.89,11.0,9.2,"February 13, 2022, 10:00 PM",302.35
2022,2,13,23,lahore,74.3142,31.5657,5,2056.12,0.63,29.47,10.55,6.14,289.89,321.42,12.03,10.4,8.9,"February 13, 2022, 11:00 PM",321.42
2022,2,14,0,lahore,74.3142,31.5657,5,2216.34,3.58,29.13,2.7,6.32,307.99,341.5,13.93,10.8,9.5,"February 14, 2022, 12:00 AM",341.5
2022,2,14,1,lahore,74.3142,31.5657,5,2536.77,13.63,26.73,0.23,7.27,337.36,374.77,15.71,10.7,9.4,"February 14, 2022, 01:00 AM",374.77
2022,2,14,2,lahore,74.3142,31.5657,5,3791.81,45.15,29.13,0.0,11.21,420.17,473.23,18.75,10.5,9.1,"February 14, 2022, 02:00 AM",473.23
2022,2,14,3,lahore,74.3142,31.5657,5,5393.98,81.36,43.53,0.48,14.78,502.5,568.48,19.76,12.2,9.9,"February 14, 2022, 03:00 AM",568.48
2022,2,14,4,lahore,74.3142,31.5657,5,4806.52,53.2,61.01,7.06,16.21,457.96,512.42,20.52,14.8,11.3,"February 14, 2022, 04:00 AM",512.42
2022,2,14,5,lahore,74.3142,31.5657,5,4539.49,36.66,65.12,25.39,17.17,453.48,507.89,26.35,17.2,12.3,"February 14, 2022, 05:00 AM",507.89
2022,2,14,6,lahore,74.3142,31.5657,5,4165.65,19.89,69.23,70.81,18.36,459.16,513.22,31.92,19.2,12.6,"February 14, 2022, 06:00 AM",513.22
2022,2,14,7,lahore,74.3142,31.5657,5,1562.12,3.74,30.16,151.63,42.44,208.15,232.87,13.3,20.7,12.3,"February 14, 2022, 07:00 AM",
2022,2,14,8,lahore,74.3142,31.5657,5,1321.79,2.32,30.16,155.93,54.36,174.54,197.87,11.91,21.6,11.5,"February 14, 2022, 08:00 AM",
2022,2,14,9,lahore,74.3142,31.5657,5,1308.44,1.06,34.27,148.77,63.9,169.15,192.94,12.29,22.1,10.2,"February 14, 2022, 09:00 AM",
2022,2,14,10,lahore,74.3142,31.5657,5,2964.02,11.62,95.96,49.35,55.31,231.24,274.12,30.15,22.1,9.4,"February 14, 2022, 10:00 AM",
2022,2,14,11,lahore,74.3142,31.5657,5,5661.01,77.78,115.16,6.08,46.73,350.65,421.24,55.73,21.8,9.3,"February 14, 2022, 11:00 AM",421.24
2022,2,14,12,lahore,74.3142,31.5657,5,8010.86,159.14,117.9,1.48,54.36,456.62,546.76,93.22,21.2,11.0,"February 14, 2022, 12:00 PM",546.76
2022,2,14,13,lahore,74.3142,31.5657,5,8544.92,185.97,109.67,0.11,61.99,520.57,619.21,141.86,19.9,10.1,"February 14, 2022, 01:00 PM",619.21
2022,2,14,14,lahore,74.3142,31.5657,5,8224.49,177.03,87.74,0.0,56.27,572.34,676.46,160.1,16.4,11.4,"February 14, 2022, 02:00 PM",676.46
2022,2,14,15,lahore,74.3142,31.5657,5,8010.86,160.93,74.71,0.0,42.44,620.02,728.56,135.78,15.1,10.9,"February 14, 2022, 03:00 PM",728.56
2022,2,14,16,lahore,74.3142,31.5657,5,6942.75,121.59,72.66,0.0,28.61,598.81,699.66,90.18,13.9,10.5,"February 14, 2022, 04:00 PM",699.66
2022,2,14,17,lahore,74.3142,31.5657,5,6248.47,93.88,76.09,0.0,24.56,571.76,669.93,68.9,13.0,10.3,"February 14, 2022, 05:00 PM",669.93
2022,2,14,18,lahore,74.3142,31.5657,5,5874.63,81.36,74.71,0.0,20.74,545.71,641.21,51.68,12.5,10.0,"February 14, 2022, 06:00 PM",641.21
2022,2,14,19,lahore,74.3142,31.5657,5,5126.95,69.74,65.8,0.0,14.31,479.83,562.3,34.96,12.1,9.7,"February 14, 2022, 07:00 PM",562.3
2022,2,14,20,lahore,74.3142,31.5657,5,4165.65,51.41,55.52,0.0,11.44,410.51,478.19,33.94,11.3,9.5,"February 14, 2022, 08:00 PM",478.19
2022,2,14,21,lahore,74.3142,31.5657,5,3524.78,33.53,52.09,0.0,13.59,372.08,432.78,51.68,10.8,9.3,"February 14, 2022, 09:00 PM",432.78
2022,2,14,22,lahore,74.3142,31.5657,5,3284.45,21.9,59.63,0.02,19.55,370.24,429.54,86.13,10.4,9.1,"February 14, 2022, 10:00 PM",429.54
2022,2,14,23,lahore,74.3142,31.5657,5,3337.86,18.33,63.06,0.03,22.41,389.07,448.83,103.35,10.2,8.9,"February 14, 2022, 11:00 PM",448.83
2022,2,15,0,lahore,74.3142,31.5657,5,3471.37,19.89,59.63,0.02,21.93,417.61,478.08,100.31,10.1,9.1,"February 15, 2022, 12:00 AM",478.08
2022,2,15,1,lahore,74.3142,31.5657,5,3738.4,25.7,54.15,0.01,19.07,451.55,513.53,81.06,10.2,9.2,"February 15, 2022, 01:00 AM",513.53
2022,2,15,2,lahore,74.3142,31.5657,5,4966.74,59.01,45.93,0.0,16.69,546.15,622.91,44.08,10.0,9.0,"February 15, 2022, 02:00 AM",622.91
2022,2,15,3,lahore,74.3142,31.5657,5,7156.37,125.17,41.81,0.23,17.64,672.14,764.03,24.83,12.0,10.1,"February 15, 2022, 03:00 AM",764.03
2022,2,15,4,lahore,74.3142,31.5657,5,6088.26,85.83,61.69,4.02,21.22,563.57,630.02,24.07,14.9,11.8,"February 15, 2022, 04:00 AM",630.02
2022,2,15,5,lahore,74.3142,31.5657,5,6408.69,79.57,71.97,12.34,20.74,579.22,649.86,29.64,17.3,12.1,"February 15, 2022, 05:00 AM",649.86
2022,2,15,6,lahore,74.3142,31.5657,5,6301.88,45.6,102.82,46.49,21.46,602.73,676.05,38.5,19.3,12.1,"February 15, 2022, 06:00 AM",676.05
2022,2,15,7,lahore,74.3142,31.5657,5,1682.28,4.36,34.96,164.51,59.13,228.08,252.34,11.91,20.6,11.7,"February 15, 2022, 07:00 AM",
2022,2,15,8,lahore,74.3142,31.5657,5,1361.85,3.02,28.79,188.83,68.66,206.07,227.88,8.87,21.4,11.0,"February 15, 2022, 08:00 AM",
2022,2,15,9,lahore,74.3142,31.5657,5,1348.5,2.32,29.13,211.72,76.29,213.91,235.84,8.61,21.7,10.3,"February 15, 2022, 09:00 AM",
2022,2,15,10,lahore,74.3142,31.5657,5,3044.13,12.52,89.11,113.01,61.99,296.92,337.77,24.57,21.8,10.0,"February 15, 2022, 10:00 AM",337.77
2022,2,15,11,lahore,74.3142,31.5657,5,5661.01,47.83,142.57,27.89,44.82,426.89,494.45,40.02,21.6,9.7,"February 15, 2022, 11:00 AM",494.45
2022,2,15,12,lahore,74.3142,31.5657,5,7690.43,109.97,149.43,4.43,39.1,528.9,616.95,50.66,20.3,14.5,"February 15, 2022, 12:00 PM",616.95
2022,2,15,13,lahore,74.3142,31.5657,5,8010.86,144.84,128.87,0.23,39.1,580.25,685.99,62.32,20.3,9.5,"February 15, 2022, 01:00 PM",685.99
2022,2,15,14,lahore,74.3142,31.5657,5,7370.0,139.47,105.56,0.0,40.05,605.13,730.32,79.04,19.1,9.6,"February 15, 2022, 02:00 PM",730.32
2022,2,15,15,lahore,74.3142,31.5657,5,6782.53,119.81,91.85,0.0,41.96,625.25,771.86,96.26,15.4,11.1,"February 15, 2022, 03:00 PM",771.86
2022,2,15,16,lahore,74.3142,31.5657,5,6141.66,88.51,82.25,0.0,41.48,625.86,781.72,112.47,13.8,11.0,"February 15, 2022, 04:00 PM",781.72
2022,2,15,17,lahore,74.3142,31.5657,5,5767.82,67.06,76.77,0.0,41.01,611.58,765.52,128.69,13.1,10.5,"February 15, 2022, 05:00 PM",765.52
2022,2,15,18,lahore,74.3142,31.5657,5,5180.36,53.2,74.71,0.0,37.67,566.33,712.58,141.86,12.7,10.1,"February 15, 2022, 06:00 PM",712.58
2022,2,15,19,lahore,74.3142,31.5657,5,4432.68,46.04,71.97,0.0,29.8,501.95,625.68,131.73,12.0,9.7,"February 15, 2022, 07:00 PM",625.68
2022,2,15,20,lahore,74.3142,31.5657,5,3791.81,38.89,64.43,0.0,19.31,452.61,551.89,89.17,11.4,9.3,"February 15, 2022, 08:00 PM",551.89
2022,2,15,21,lahore,74.3142,31.5657,5,3311.16,27.27,59.63,0.02,13.11,419.12,500.41,50.66,11.5,9.2,"February 15, 2022, 09:00 PM",500.41
2022,2,15,22,lahore,74.3142,31.5657,5,3017.43,17.43,56.89,0.13,10.37,398.12,469.81,30.4,12.1,9.4,"February 15, 2022, 10:00 PM",469.81
2022,2,15,23,lahore,74.3142,31.5657,5,2857.21,13.97,50.72,0.18,10.97,389.81,460.33,36.48,11.9,9.4,"February 15, 2022, 11:00 PM",460.33
2022,2,16,0,lahore,74.3142,31.5657,5,2830.51,16.32,43.53,0.07,14.19,391.2,464.34,63.84,12.0,9.7,"February 16, 2022, 12:00 AM",464.34
2022,2,16,1,lahore,74.3142,31.5657,5,2964.02,23.92,37.36,0.01,17.4,403.61,482.1,102.34,11.8,9.5,"February 16, 2022, 01:00 AM",482.1
2022,2,16,2,lahore,74.3142,31.5657,5,4165.65,58.11,33.59,0.0,19.31,484.21,579.18,91.2,9.9,8.9,"February 16, 2022, 02:00 AM",579.18
2022,2,16,3,lahore,74.3142,31.5657,5,6301.88,125.17,32.9,0.21,18.36,606.16,716.49,45.6,12.0,10.3,"February 16, 2022, 03:00 AM",716.49
2022,2,16,4,lahore,74.3142,31.5657,5,6408.69,121.59,45.24,2.57,16.93,592.74,683.16,34.96,15.3,11.9,"February 16, 2022, 04:00 AM",683.16
2022,2,16,5,lahore,74.3142,31.5657,5,6515.5,96.56,68.55,10.73,17.88,609.68,697.98,35.46,17.9,12.2,"February 16, 2022, 05:00 AM",697.98
2022,2,16,6,lahore,74.3142,31.5657,5,6729.13,52.3,116.53,49.35,19.79,671.54,761.52,40.02,19.5,12.5,"February 16, 2022, 06:00 AM",761.52
2022,2,16,7,lahore,74.3142,31.5657,5,2349.85,4.19,50.72,217.44,93.46,344.45,373.76,15.2,20.7,12.1,"February 16, 2022, 07:00 AM",373.76
2022,2,16,8,lahore,74.3142,31.5657,5,2082.82,2.37,48.67,240.33,111.58,319.76,344.41,12.29,21.4,11.0,"February 16, 2022, 08:00 AM",344.41
2022,2,16,9,lahore,74.3142,31.5657,5,1976.01,1.05,48.67,234.6,112.53,307.17,330.82,12.03,21.7,10.6,"February 16, 2022, 09:00 AM",330.82
2022,2,16,10,lahore,74.3142,31.5657,5,2243.04,1.06,59.63,197.41,92.51,322.04,351.19,16.72,20.4,10.1,"February 16, 2022, 10:00 AM",351.19
2022,2,16,11,lahore,74.3142,31.5657,5,2696.99,1.84,73.34,155.93,64.85,358.04,396.62,22.29,18.6,11.0,"February 16, 2022, 11:00 AM",396.62
2022,2,16,12,lahore,74.3142,31.5657,5,2883.91,1.2,80.2,125.89,43.87,377.66,423.12,24.57,19.9,12.1,"February 16, 2022, 12:00 PM",423.12
2022,2,16,13,lahore,74.3142,31.5657,5,4005.43,11.06,122.01,25.75,24.8,431.9,498.6,31.41,16.5,11.5,"February 16, 2022, 01:00 PM",498.6
2022,2,16,14,lahore,74.3142,31.5657,5,5340.58,55.88,109.67,0.0,20.74,516.11,613.44,38.5,14.7,11.7,"February 16, 2022, 02:00 PM",613.44
2022,2,16,15,lahore,74.3142,31.5657,5,6355.29,83.15,102.82,0.0,25.51,604.12,728.41,50.66,14.7,10.6,"February 16, 2022, 03:00 PM",728.41
2022,2,16,16,lahore,74.3142,31.5657,5,6942.75,92.09,98.71,0.0,29.09,670.83,811.81,60.8,16.0,9.5,"February 16, 2022, 04:00 PM",811.81
2022,2,16,17,lahore,74.3142,31.5657,5,6942.75,89.41,87.74,0.0,23.37,706.24,854.55,47.12,15.4,9.4,"February 16, 2022, 05:00 PM",854.55
2022,2,16,18,lahore,74.3142,31.5657,5,6568.91,84.94,74.71,0.0,16.69,695.21,837.83,35.46,15.2,9.2,"February 16, 2022, 06:00 PM",837.83
2022,2,16,19,lahore,74.3142,31.5657,5,5874.63,76.89,63.06,0.0,10.85,645.98,766.26,24.32,14.4,9.4,"February 16, 2022, 07:00 PM",766.26
2022,2,16,20,lahore,74.3142,31.5657,5,4806.52,53.2,51.41,0.0,8.34,571.26,672.2,21.03,13.8,9.2,"February 16, 2022, 08:00 PM",672.2
2022,2,16,21,lahore,74.3142,31.5657,5,3685.0,26.6,40.1,0.03,8.7,494.69,582.04,30.15,13.1,9.0,"February 16, 2022, 09:00 PM",582.04
2022,2,16,22,lahore,74.3142,31.5657,5,3017.43,14.08,31.53,0.13,9.06,437.99,517.36,38.0,10.7,8.5,"February 16, 2022, 10:00 PM",517.36
2022,2,16,23,lahore,74.3142,31.5657,5,2830.51,10.84,27.08,0.25,7.21,412.62,484.66,27.11,10.1,8.0,"February 16, 2022, 11:00 PM",484.66
2022,2,17,0,lahore,74.3142,31.5657,5,2803.8,9.61,27.08,0.53,6.02,398.41,459.1,16.97,10.1,8.2,"February 17, 2022, 12:00 AM",459.1
2022,2,17,1,lahore,74.3142,31.5657,5,2696.99,6.48,29.47,1.21,6.38,362.23,408.61,14.19,9.7,8.3,"February 17, 2022, 01:00 AM",408.61
2022,2,17,2,lahore,74.3142,31.5657,5,3417.97,24.36,32.22,0.06,9.66,398.77,450.03,16.09,9.2,8.1,"February 17, 2022, 02:00 AM",450.03
2022,2,17,3,lahore,74.3142,31.5657,5,4646.3,59.9,37.36,0.52,12.87,462.59,524.42,17.99,11.4,9.1,"February 17, 2022, 03:00 AM",524.42
2022,2,17,4,lahore,74.3142,31.5657,5,5554.2,88.51,38.04,2.62,15.02,514.22,581.55,22.55,14.8,11.0,"February 17, 2022, 04:00 AM",581.55
2022,2,17,5,lahore,74.3142,31.5657,5,5981.45,82.25,56.21,9.75,17.17,551.09,624.0,33.94,17.7,11.3,"February 17, 2022, 05:00 AM",624.0
2022,2,17,6,lahore,74.3142,31.5657,5,6088.26,44.7,100.08,47.92,19.79,598.76,675.43,42.56,19.8,11.0,"February 17, 2022, 06:00 AM",675.43
2022,2,17,7,lahore,74.3142,31.5657,5,2483.37,5.31,47.3,183.11,56.74,281.89,306.76,19.51,21.2,10.9,"February 17, 2022, 07:00 AM",306.76
2022,2,17,8,lahore,74.3142,31.5657,5,2216.34,3.74,43.87,231.74,77.25,263.66,285.5,17.23,22.0,10.1,"February 17, 2022, 08:00 AM",
2022,2,17,9,lahore,74.3142,31.5657,5,2403.26,2.82,48.67,271.8,94.41,301.02,325.01,17.99,22.2,9.3,"February 17, 2022, 09:00 AM",325.01
2022,2,17,10,lahore,74.3142,31.5657,5,3177.64,2.65,78.83,243.19,93.46,354.83,387.9,22.8,21.8,8.6,"February 17, 2022, 10:00 AM",387.9
2022,2,17,11,lahore,74.3142,31.5657,5,3898.62,3.21,108.3,174.52,68.66,395.13,440.67,26.85,21.6,9.3,"February 17, 2022, 11:00 AM",440.67
2022,2,17,12,lahore,74.3142,31.5657,5,3898.62,2.07,116.53,110.15,47.21,372.16,425.43,27.61,20.9,14.5,"February 17, 2022, 12:00 PM",425.43
2022,2,17,13,lahore,74.3142,31.5657,5,3257.75,0.34,105.56,50.78,30.99,301.29,359.94,29.89,18.1,11.7,"February 17, 2022, 01:00 PM",359.94
2022,2,17,14,lahore,74.3142,31.5657,5,2883.91,1.48,94.59,13.23,23.84,258.06,325.43,36.48,16.6,10.8,"February 17, 2022, 02:00 PM",325.43
2022,2,17,15,lahore,74.3142,31.5657,5,2857.21,4.25,80.2,4.16,24.32,254.51,328.35,42.56,15.2,10.4,"February 17, 2022, 03:00 PM",328.35
2022,2,17,16,lahore,74.3142,31.5657,5,2777.1,4.14,67.86,3.71,22.89,259.68,336.26,44.08,14.1,9.7,"February 17, 2022, 04:00 PM",336.26
2022,2,17,17,lahore,74.3142,31.5657,5,2723.69,4.08,56.89,3.53,18.36,260.77,333.56,40.02,13.4,9.0,"February 17, 2022, 05:00 PM",333.56
2022,2,17,18,lahore,74.3142,31.5657,5,2510.07,2.79,49.35,5.23,13.71,240.2,301.85,30.65,13.0,8.4,"February 17, 2022, 06:00 PM",301.85
2022,2,17,19,lahore,74.3142,31.5657,5,2082.82,0.72,39.07,12.7,9.06,201.09,245.15,20.52,12.7,7.7,"February 17, 2022, 07:00 PM",
2022,2,17,20,lahore,74.3142,31.5657,5,1735.69,0.06,28.79,27.18,7.15,176.59,209.58,17.23,12.1,7.3,"February 17, 2022, 08:00 PM",
2022,2,17,21,lahore,74.3142,31.5657,5,1628.88,0.0,22.96,39.7,6.5,171.11,199.49,16.97,11.3,7.0,"February 17, 2022, 09:00 PM",
2022,2,17,22,lahore,74.3142,31.5657,5,1695.63,0.0,22.62,42.92,6.38,179.71,207.77,16.72,10.6,6.9,"February 17, 2022, 10:00 PM",
2022,2,17,23,lahore,74.3142,31.5657,5,1869.2,0.01,25.7,35.05,6.08,200.27,231.65,15.45,10.1,6.8,"February 17, 2022, 11:00 PM",
2022,2,18,0,lahore,74.3142,31.5657,5,2082.82,0.07,30.5,23.25,5.9,225.44,261.79,13.93,10.0,7.5,"February 18, 2022, 12:00 AM",
2022,2,18,1,lahore,74.3142,31.5657,5,2403.26,0.89,37.36,9.92,6.08,252.67,294.02,13.81,9.9,7.0,"February 18, 2022, 01:00 AM",
2022,2,18,2,lahore,74.3142,31.5657,5,3097.53,15.87,41.13,0.45,8.34,292.04,344.45,18.24,9.6,7.2,"February 18, 2022, 02:00 AM",344.45
2022,2,18,3,lahore,74.3142,31.5657,5,3578.19,39.79,37.36,1.16,10.01,291.22,352.34,21.03,11.3,8.2,"February 18, 2022, 03:00 AM",352.34
2022,2,18,4,lahore,74.3142,31.5657,5,2883.91,32.63,36.67,10.28,10.49,203.56,256.22,21.53,14.3,9.0,"February 18, 2022, 04:00 AM",
2022,2,18,5,lahore,74.3142,31.5657,5,2536.77,23.92,41.13,31.47,13.11,161.31,209.75,25.08,17.2,9.6,"February 18, 2022, 05:00 AM",
2022,2,18,6,lahore,74.3142,31.5657,5,2243.04,13.52,41.81,73.67,16.69,148.79,192.08,25.33,18.6,9.8,"February 18, 2022, 06:00 AM",
2022,2,18,7,lahore,74.3142,31.5657,5,1268.39,4.14,22.96,140.19,27.18,87.66,108.02,12.79,19.9,10.4,"February 18, 2022, 07:00 AM",
2022,2,18,8,lahore,74.3142,31.5657,5,1028.06,2.37,16.28,170.23,29.33,81.31,97.82,9.37,21.0,11.0,"February 18, 2022, 08:00 AM",
2022,2,18,9,lahore,74.3142,31.5657,5,907.9,1.65,13.37,180.24,27.89,75.85,91.38,7.98,21.3,10.0,"February 18, 2022, 09:00 AM",
2022,2,18,10,lahore,74.3142,31.5657,5,1335.14,3.55,28.79,151.63,20.03,93.05,113.96,13.55,21.5,9.2,"February 18, 2022, 10:00 AM",
2022,2,18,11,lahore,74.3142,31.5657,5,2162.93,5.81,53.47,111.58,16.45,144.55,175.86,21.79,19.9,9.7,"February 18, 2022, 11:00 AM",
2022,2,18,12,lahore,74.3142,31.5657,5,2937.32,6.03,84.31,62.94,16.93,198.82,240.05,28.12,19.1,12.0,"February 18, 2022, 12:00 PM",
2022,2,18,13,lahore,74.3142,31.5657,5,3791.81,21.68,104.19,6.71,16.93,248.15,304.43,37.49,16.8,11.8,"February 18, 2022, 01:00 PM",304.43
2022,2,18,14,lahore,74.3142,31.5657,5,4753.11,67.95,80.2,0.0,17.88,305.65,386.98,47.62,15.1,11.1,"February 18, 2022, 02:00 PM",386.98
2022,2,18,15,lahore,74.3142,31.5657,5,5393.98,97.45,61.69,0.0,18.6,348.33,455.82,48.64,13.9,10.7,"February 18, 2022, 03:00 PM",455.82
2022,2,18,16,lahore,74.3142,31.5657,5,5554.2,105.5,50.72,0.0,17.64,364.0,489.38,41.04,12.8,10.2,"February 18, 2022, 04:00 PM",489.38
2022,2,18,17,lahore,74.3142,31.5657,5,5607.6,106.39,45.93,0.0,15.97,361.12,490.57,32.42,13.3,9.7,"February 18, 2022, 05:00 PM",490.57
2022,2,18,18,lahore,74.3142,31.5657,5,5180.36,97.45,44.55,0.0,12.99,317.43,435.32,22.8,11.4,9.4,"February 18, 2022, 06:00 PM",435.32
2022,2,18,19,lahore,74.3142,31.5657,5,4058.84,70.63,44.55,0.0,8.7,232.26,320.68,13.43,10.7,9.0,"February 18, 2022, 07:00 PM",320.68
2022,2,18,20,lahore,74.3142,31.5657,5,2964.02,38.89,42.16,0.0,5.72,171.55,236.47,9.25,10.3,8.8,"February 18, 2022, 08:00 PM",
2022,2,18,21,lahore,74.3142,31.5657,5,2243.04,15.2,38.04,0.19,4.47,142.71,191.82,7.92,10.1,8.4,"February 18, 2022, 09:00 PM",
2022,2,18,22,lahore,74.3142,31.5657,5,1869.2,3.86,33.24,2.39,4.11,131.98,170.53,7.41,9.9,8.0,"February 18, 2022, 10:00 PM",
2022,2,18,23,lahore,74.3142,31.5657,5,1682.28,0.73,28.1,7.96,4.05,127.73,159.61,7.09,9.6,7.9,"February 18, 2022, 11:00 PM",
