datetime,co,no,no2,o3,so2,pm2_5,pm10,nh3,temperature,dewpt
2021-01-17 13:00:00,3845.22,169.87,100.08,0.0,200.27,313.55,405.4,24.83,-4.9,-20.6
2021-01-17 14:00:00,4753.11,200.27,100.08,0.0,215.53,407.89,518.02,32.93,-5.6,-19.0
2021-01-17 15:00:00,4913.33,203.85,104.19,0.0,196.46,429.56,550.63,41.04,-5.1,-18.3
2021-01-17 16:00:00,3898.62,162.72,101.45,0.0,144.96,337.87,452.42,44.58,-4.4,-19.0
2021-01-17 17:00:00,2616.88,103.71,97.33,0.0,104.9,226.57,326.69,45.09,-4.9,-19.3
2021-01-17 18:00:00,1695.63,55.43,93.22,0.0,79.16,146.07,227.57,41.54,-5.4,-19.4
2021-01-17 19:00:00,1188.28,29.95,85.68,0.01,65.8,102.5,170.95,35.47,-4.6,-20.3
2021-01-17 20:00:00,1148.22,29.06,78.83,0.03,70.57,101.31,174.42,32.17,-3.9,-21.8
2021-01-17 21:00:00,1268.39,38.45,74.71,0.01,82.97,115.21,201.13,33.44,-4.0,-22.5
2021-01-17 22:00:00,1562.12,58.12,71.29,0.0,102.04,139.16,234.63,40.03,-3.6,-23.1
2021-01-17 23:00:00,2563.48,111.76,76.08,0.0,143.05,224.84,336.13,50.66,-4.0,-23.6
2021-01-18 00:00:00,4005.43,209.21,91.85,0.01,192.64,339.25,466.84,62.32,-5.1,-20.8
2021-01-18 01:00:00,4966.74,289.68,106.93,0.77,221.25,408.22,536.28,72.96,-3.4,-20.4
2021-01-18 02:00:00,4859.92,296.83,108.3,3.53,209.81,389.01,503.56,76.0,0.2,-21.0
2021-01-18 03:00:00,3845.22,239.61,95.96,6.97,171.66,301.8,405.18,64.85,2.0,-21.4
2021-01-18 04:00:00,734.33,25.71,50.04,44.35,86.78,74.39,171.02,12.41,2.7,-21.0
2021-01-18 05:00:00,614.17,18.77,43.53,52.21,81.06,67.26,157.48,9.37,3.2,-21.2
2021-01-18 06:00:00,600.82,17.21,43.87,51.5,84.88,64.19,145.68,8.61,3.4,-21.5
2021-01-18 07:00:00,1268.39,50.52,70.6,23.96,125.89,111.77,190.23,10.89,3.0,-21.8
2021-01-18 08:00:00,2483.37,132.32,97.33,5.41,181.2,203.18,287.46,16.09,2.2,-21.8
2021-01-18 09:00:00,3524.78,218.15,119.27,0.73,200.27,275.51,367.24,24.07,-2.6,-21.7
2021-01-18 10:00:00,4165.65,271.8,131.61,0.01,209.81,318.61,414.53,31.16,-3.4,-21.8
2021-01-18 11:00:00,4379.27,253.92,128.87,0.0,207.9,341.21,433.41,33.95,-3.1,-22.0
2021-01-18 12:00:00,3631.59,159.14,108.3,0.0,183.11,283.93,358.67,28.63,-2.5,-18.5
2021-01-18 13:00:00,1655.58,48.73,87.05,0.0,129.7,123.74,170.66,15.71,-4.3,-9.3
2021-01-18 14:00:00,1535.42,38.45,90.48,0.01,135.42,114.52,153.35,14.19,-5.6,-7.9
2021-01-18 15:00:00,1522.06,36.66,86.37,0.02,131.61,113.39,148.81,14.57,-5.8,-9.1
2021-01-18 16:00:00,1201.63,29.06,77.46,0.07,111.58,85.24,113.37,13.3,-6.1,-11.0
2021-01-18 17:00:00,847.82,15.65,67.17,0.62,93.46,55.29,75.16,11.4,-6.2,-12.0
2021-01-18 18:00:00,654.22,6.43,58.95,3.4,83.92,38.51,52.48,10.13,-6.2,-12.7
2021-01-18 19:00:00,574.11,2.26,55.52,9.66,80.11,31.03,42.11,9.37,-6.3,-13.4
2021-01-18 20:00:00,574.11,1.77,56.89,11.62,85.83,30.47,40.93,8.99,-6.4,-13.7
2021-01-18 21:00:00,594.14,2.6,61.69,8.85,96.32,31.77,42.49,9.12,-6.5,-13.8
2021-01-18 22:00:00,654.22,6.37,69.23,3.62,109.67,37.29,49.07,9.5,-6.8,-14.3
2021-01-18 23:00:00,1001.36,26.6,76.08,0.18,137.33,66.71,83.23,11.65,-7.1,-14.9
2021-01-19 00:00:00,1455.31,61.69,83.63,0.0,169.75,102.15,124.35,14.31,-8.2,-15.3
2021-01-19 01:00:00,1842.5,88.51,93.22,0.05,190.74,132.32,159.49,16.72,-8.1,-15.2
2021-01-19 02:00:00,2216.34,105.5,97.33,0.35,207.9,164.13,196.99,18.75,-7.9,-15.1
2021-01-19 03:00:00,2376.56,116.23,97.33,0.86,217.44,179.77,215.56,20.01,-7.3,-14.9
2021-01-19 04:00:00,2590.18,139.48,98.71,1.63,247.96,198.09,237.25,21.28,-6.7,-14.4
2021-01-19 05:00:00,2403.26,143.05,95.96,2.84,263.21,178.77,215.73,20.01,-5.7,-13.8
2021-01-19 06:00:00,1895.9,121.59,89.11,4.07,251.77,134.35,164.98,16.72,-4.7,-13.4
2021-01-19 07:00:00,2056.12,135.9,87.74,4.29,247.96,146.53,178.71,17.48,-4.1,-13.0
2021-01-19 08:00:00,3097.53,216.37,98.71,2.28,297.55,231.15,275.52,24.83,-3.9,-12.7
2021-01-19 09:00:00,4272.46,321.87,116.53,0.43,362.4,324.15,382.1,33.44,-5.3,-12.6
2021-01-19 10:00:00,5020.14,389.81,130.24,0.0,381.47,381.35,447.41,40.03,-6.5,-13.1
2021-01-19 11:00:00,5073.55,364.78,131.61,0.0,347.14,394.89,465.91,41.54,-7.1,-13.3
2021-01-19 12:00:00,4539.49,282.53,120.64,0.0,278.47,365.62,433.35,39.52,-7.1,-11.8
2021-01-19 13:00:00,3738.4,202.06,105.56,0.0,207.9,304.38,365.0,36.48,-6.7,-12.1
2021-01-19 14:00:00,3391.27,164.51,95.96,0.0,177.38,277.37,338.25,37.49,-6.6,-12.2
2021-01-19 15:00:00,3044.13,144.84,90.48,0.0,152.59,244.7,305.26,39.01,-6.7,-12.1
2021-01-19 16:00:00,2750.4,141.26,89.11,0.0,127.79,215.86,275.58,42.05,-6.7,-12.0
2021-01-19 17:00:00,2616.88,143.05,87.74,0.0,114.44,202.3,264.03,47.62,-6.9,-11.8
2021-01-19 18:00:00,2429.96,132.32,85.0,0.0,105.86,187.44,250.91,54.72,-7.1,-11.6
2021-01-19 19:00:00,2243.04,118.02,82.25,0.0,101.09,174.8,239.66,60.8,-7.3,-11.4
2021-01-19 20:00:00,2162.93,109.08,80.2,0.0,103.0,171.77,235.92,64.85,-7.4,-11.1
2021-01-19 21:00:00,2189.64,107.29,78.83,0.0,109.67,175.41,239.03,66.88,-7.5,-10.9
2021-01-19 22:00:00,2269.75,112.65,78.14,0.0,119.21,186.29,249.9,67.89,-7.6,-10.8
2021-01-19 23:00:00,3097.53,153.78,81.57,0.0,156.4,258.1,332.06,72.96,-7.8,-10.7
2021-01-20 00:00:00,4272.46,236.03,90.48,0.0,194.55,355.43,443.58,78.02,-8.2,-10.6
2021-01-20 01:00:00,5233.76,314.71,97.33,0.33,225.07,427.61,526.93,80.05,-6.0,-10.7
2021-01-20 02:00:00,5607.61,343.32,101.45,1.72,244.14,459.17,562.09,79.04,-4.3,-10.9
2021-01-20 03:00:00,5287.17,329.02,102.82,3.8,251.77,433.71,530.57,70.93,-3.0,-10.8
2021-01-20 04:00:00,1535.42,98.35,78.14,13.23,230.79,127.55,171.47,14.44,-1.7,-10.8
2021-01-20 05:00:00,1548.77,104.61,82.94,14.13,270.84,132.04,177.38,11.02,-0.7,-10.8
2021-01-20 06:00:00,1789.09,123.38,94.59,11.8,320.44,157.26,207.38,10.64,0.2,-10.7
2021-01-20 07:00:00,2643.59,187.76,111.04,6.8,354.77,236.83,300.21,13.55,0.7,-10.5
2021-01-20 08:00:00,4219.06,303.98,132.98,2.71,408.17,368.96,457.25,20.77,0.4,-10.3
2021-01-20 09:00:00,5607.61,422.0,152.17,0.7,450.13,473.42,588.73,27.11,-3.2,-10.3
2021-01-20 10:00:00,7049.56,536.44,171.36,0.01,511.17,570.22,711.48,34.45,-4.3,-10.3
2021-01-20 17:00:00,8438.11,565.05,233.05,0.0,370.03,789.19,967.22,87.14,-7.0,-11.3
2021-01-20 18:00:00,6568.91,464.92,202.89,0.0,274.66,609.56,765.13,90.18,-6.4,-11.4
2021-01-20 19:00:00,5020.14,361.2,165.88,0.0,213.62,460.81,599.73,92.21,-6.0,-11.4
2021-01-20 20:00:00,4272.46,303.98,142.57,0.0,192.64,391.49,521.33,91.2,-5.8,-11.4
2021-01-20 21:00:00,4219.06,286.1,131.61,0.0,202.18,386.21,515.36,89.17,-5.6,-11.4
2021-01-20 22:00:00,4432.68,293.26,128.87,0.0,232.7,404.93,535.36,90.18,-6.6,-11.3
2021-01-20 23:00:00,5233.76,325.44,128.87,0.0,274.66,470.99,611.08,96.26,-6.7,-11.3
2021-01-21 00:00:00,6301.88,393.39,132.98,0.0,308.99,555.89,709.6,103.35,-5.6,-10.7
2021-01-21 01:00:00,6942.75,450.61,139.83,0.32,320.44,609.51,769.26,106.39,-4.0,-10.6
2021-01-21 02:00:00,7370.0,464.92,143.95,1.68,324.25,634.13,792.01,102.34,-1.2,-10.4
2021-01-21 03:00:00,7263.18,464.92,149.43,3.84,316.62,627.03,771.65,86.13,1.0,-10.3
2021-01-21 16:00:00,8010.86,514.98,263.21,0.0,251.77,756.41,939.59,64.34,-4.1,-9.9
2021-01-21 17:00:00,5126.95,343.32,200.15,0.0,158.31,488.73,635.28,63.84,-3.6,-10.9
2021-01-21 18:00:00,3204.35,211.0,141.2,0.0,104.9,311.78,426.28,62.32,-3.5,-11.9
2021-01-21 19:00:00,2082.82,121.59,101.45,0.0,81.06,210.01,295.84,59.28,-3.4,-12.9
2021-01-21 20:00:00,1522.06,73.31,81.57,0.0,69.62,157.14,219.67,55.22,-3.2,-13.2
2021-01-21 21:00:00,1255.04,48.73,74.03,0.0,64.85,133.79,181.06,51.68,-3.6,-12.8
2021-01-21 22:00:00,1214.98,40.68,71.97,0.0,65.8,132.16,171.97,48.64,-3.9,-12.7
2021-01-21 23:00:00,2002.72,81.36,77.46,0.0,103.0,201.14,249.68,53.7,-4.4,-13.0
2021-01-22 00:00:00,3311.16,177.03,89.11,0.01,156.4,305.31,369.11,61.81,-5.4,-11.1
2021-01-22 01:00:00,4432.68,268.22,98.71,0.58,198.36,391.9,466.64,66.88,-3.2,-11.3
2021-01-22 02:00:00,4913.33,307.56,100.08,2.57,215.53,430.29,509.68,64.85,-0.5,-11.5
2021-01-22 03:00:00,4806.52,300.41,100.08,4.74,209.81,422.88,504.14,56.24,1.3,-11.0
2021-01-22 04:00:00,1842.5,118.02,81.57,12.34,228.88,191.67,238.71,27.11,2.4,-10.7
2021-01-22 05:00:00,1735.69,114.44,85.0,13.41,259.4,184.84,229.09,23.31,3.3,-10.2
2021-01-22 06:00:00,1735.69,114.44,87.74,12.52,270.84,187.08,232.26,21.53,3.8,-9.7
2021-01-22 07:00:00,2296.45,150.2,94.59,7.6,259.4,235.54,289.58,20.52,3.9,-9.3
2021-01-22 08:00:00,3738.4,250.34,109.67,2.68,247.96,349.6,424.95,22.29,3.3,-8.7
2021-01-22 09:00:00,5073.55,364.78,124.75,0.44,236.51,455.3,555.93,26.35,-1.2,-8.5
2021-01-22 10:00:00,6088.26,447.04,132.98,0.01,259.4,535.97,657.34,33.95,-2.9,-8.6
2021-01-22 11:00:00,6568.91,447.04,132.98,0.0,274.66,591.02,725.78,39.01,-3.1,-9.2
2021-01-22 12:00:00,6568.91,386.24,128.87,0.0,289.92,602.52,737.52,41.04,-3.4,-9.1
2021-01-22 13:00:00,6408.69,329.02,124.75,0.0,308.99,589.5,720.41,42.05,-3.9,-8.6
2021-01-22 14:00:00,7156.37,332.59,126.12,0.0,350.95,649.66,794.11,46.61,-4.5,-8.2
2021-01-22 15:00:00,8010.86,368.36,131.61,0.0,389.1,713.07,877.48,50.66,-4.8,-8.1
2021-01-22 16:00:00,8010.86,386.24,137.09,0.0,396.73,699.17,874.65,50.16,-4.7,-8.1
2021-01-22 17:00:00,7156.37,361.2,134.35,0.0,354.77,613.71,783.25,46.1,-4.8,-8.0
2021-01-22 18:00:00,6248.47,321.87,126.12,0.0,301.36,525.51,679.69,42.56,-5.2,-7.8
2021-01-22 19:00:00,5607.61,293.26,117.9,0.0,270.84,467.06,605.98,40.03,-5.6,-7.6
2021-01-22 20:00:00,5287.17,278.95,113.79,0.0,259.4,442.32,571.7,39.52,-6.0,-7.6
2021-01-22 21:00:00,5180.36,275.37,111.04,0.0,251.77,433.33,556.9,40.03,-6.2,-7.6
2021-01-22 22:00:00,5340.58,286.1,111.04,0.0,255.59,450.91,569.59,44.08,-6.2,-7.5
2021-01-22 23:00:00,6462.1,339.75,120.64,0.0,293.73,551.29,680.03,53.7,-6.3,-7.6
2021-01-23 00:00:00,8331.3,454.19,142.57,0.01,343.32,714.98,862.3,67.89,-6.8,-8.6
2021-01-23 01:00:00,9613.04,550.75,164.51,0.29,370.03,833.65,988.24,80.05,-5.4,-8.6
2021-01-23 03:00:00,9613.04,557.9,183.7,2.66,343.32,831.01,955.19,82.08,-0.7,-8.3
2021-01-23 04:00:00,3898.62,253.92,131.61,5.99,503.54,325.76,383.34,32.93,0.2,-8.1
2021-01-23 05:00:00,2964.02,193.12,119.27,8.58,446.32,243.03,289.17,20.27,1.6,-8.3
2021-01-23 06:00:00,2750.4,175.24,115.16,9.21,415.8,225.68,270.14,16.47,2.7,-8.5
2021-01-23 07:00:00,3097.53,194.91,116.53,7.42,366.21,253.93,306.07,15.96,3.1,-8.9
2021-01-23 08:00:00,4165.65,268.22,123.38,2.79,339.51,330.17,398.92,18.75,2.8,-9.3
2021-01-23 09:00:00,5287.17,357.63,130.24,0.46,362.4,400.03,485.45,23.81,-1.4,-9.5
2021-01-23 10:00:00,6248.47,436.31,138.46,0.01,400.54,469.69,570.89,31.16,-3.3,-9.6
2021-01-23 11:00:00,7583.62,500.68,150.8,0.0,442.51,582.64,705.27,39.52,-3.9,-9.7
2021-01-23 12:00:00,9078.98,557.9,168.62,0.0,511.17,724.73,873.48,48.64,-4.2,-9.9
2021-01-23 20:00:00,8758.55,522.14,235.8,0.0,404.36,777.31,937.42,94.24,-5.7,-9.2
2021-01-23 21:00:00,7156.37,454.19,211.12,0.0,297.55,649.65,787.45,97.28,-5.6,-9.3
2021-01-23 22:00:00,5607.61,375.51,178.22,0.0,211.72,510.91,624.51,100.32,-5.7,-9.1
2021-01-23 23:00:00,4966.74,339.75,156.28,0.0,196.46,460.3,562.77,106.39,-5.7,-8.7
2021-01-24 00:00:00,5126.95,357.63,146.69,0.01,215.53,471.62,575.15,111.46,-5.9,-8.9
2021-01-24 01:00:00,5554.2,393.39,145.32,0.36,234.6,496.17,599.72,113.49,-3.2,-8.8
2021-01-24 02:00:00,5500.79,389.81,139.83,1.68,223.16,483.01,580.85,106.39,-0.2,-9.3
2021-01-24 03:00:00,4859.92,346.9,131.61,3.53,188.83,421.35,504.16,87.14,1.6,-9.4
2021-01-24 04:00:00,2082.82,144.84,108.3,9.48,297.55,205.62,248.1,21.53,2.8,-9.0
2021-01-24 05:00:00,2002.72,137.69,108.3,10.55,312.81,205.32,246.05,14.82,3.8,-8.7
2021-01-24 06:00:00,2243.04,159.14,116.53,8.85,354.77,232.71,277.71,13.81,4.7,-8.6
2021-01-24 07:00:00,2990.72,212.79,131.61,5.28,373.84,304.37,360.29,14.82,5.0,-8.7
2021-01-24 08:00:00,4325.87,307.56,149.43,2.08,362.4,419.86,494.29,17.73,4.5,-9.0
2021-01-24 09:00:00,5661.01,414.85,167.25,0.4,343.32,531.53,626.29,21.03,2.6,-9.2
2021-01-24 10:00:00,7049.56,507.83,183.7,0.01,328.06,637.73,753.55,25.33,-1.6,-9.2
2021-01-24 11:00:00,8438.11,579.36,197.41,0.0,343.32,762.11,905.54,31.67,-2.3,-9.0
2021-01-24 19:00:00,7797.24,486.37,211.12,0.0,207.9,757.29,895.26,69.92,-3.7,-8.6
2021-01-24 20:00:00,6568.91,425.58,191.93,0.0,219.35,654.38,777.74,79.04,-4.1,-8.5
2021-01-24 21:00:00,6515.5,418.43,191.93,0.0,270.84,655.98,785.04,86.13,-3.1,-8.5
2021-01-24 22:00:00,7049.56,443.46,200.15,0.0,347.14,713.58,851.96,92.21,-4.0,-8.4
2021-01-24 23:00:00,8224.49,493.53,208.38,0.0,419.62,814.14,967.41,99.3,-2.6,-8.4
2021-01-25 04:00:00,8972.17,572.21,202.89,2.03,415.8,823.83,926.78,65.86,-0.7,-3.9
2021-01-25 05:00:00,8117.68,529.29,205.64,2.64,446.32,767.76,856.29,42.05,-0.4,-3.4
2021-01-25 17:00:00,6622.31,418.43,213.86,0.0,255.59,676.88,823.46,82.08,-3.7,-4.0
2021-01-25 18:00:00,5073.55,314.71,167.25,0.0,196.46,522.34,637.91,84.1,-3.8,-4.4
2021-01-25 19:00:00,4058.84,228.88,139.83,0.0,152.59,392.9,478.27,78.02,-4.5,-5.5
2021-01-25 20:00:00,3311.16,160.93,123.38,0.0,122.07,284.34,355.85,65.86,-4.6,-6.4
2021-01-25 21:00:00,2696.99,110.87,112.41,0.0,105.86,204.81,256.75,50.66,-5.2,-7.4
2021-01-25 22:00:00,2162.93,76.89,100.08,0.0,97.28,151.46,193.49,38.0,-6.1,-8.2
2021-01-25 23:00:00,2056.12,67.95,91.85,0.0,103.95,149.36,200.81,30.91,-5.4,-8.7
2021-01-26 00:00:00,1789.09,62.59,94.59,0.07,98.23,136.65,199.75,25.84,-4.2,-9.4
2021-01-26 01:00:00,1148.22,31.29,85.68,8.58,82.02,86.55,155.47,17.99,-1.2,-10.3
2021-01-26 02:00:00,1068.12,34.42,69.23,23.25,83.92,80.93,154.74,15.58,3.4,-13.9
2021-01-26 03:00:00,934.6,32.63,58.26,33.26,85.83,70.5,148.96,12.67,5.9,-15.6
2021-01-26 04:00:00,567.44,16.09,39.76,55.08,61.99,43.96,119.51,7.22,6.7,-16.3
2021-01-26 05:00:00,473.98,12.74,34.27,61.51,54.36,34.77,92.81,5.32,7.1,-16.6
2021-01-26 06:00:00,453.95,11.62,34.62,62.94,51.98,31.32,78.59,4.75,7.2,-14.6
2021-01-26 07:00:00,1228.33,50.52,70.6,28.25,97.28,85.27,136.26,8.49,6.6,-9.5
2021-01-26 08:00:00,2616.88,144.84,100.08,7.51,181.2,196.92,270.96,15.07,5.5,-9.1
2021-01-26 09:00:00,4486.08,296.83,126.12,1.12,297.55,336.47,446.36,23.56,1.1,-8.6
2021-01-26 10:00:00,6782.53,479.22,157.65,0.01,446.32,499.96,652.7,34.96,-2.2,-7.9
2021-01-26 16:00:00,7690.43,396.97,175.48,0.0,259.4,628.45,801.68,71.94,-3.3,-19.0
2021-01-26 17:00:00,4966.74,268.22,139.83,0.0,164.03,404.46,534.38,65.86,-3.9,-18.7
2021-01-26 18:00:00,3070.83,164.51,109.67,0.0,110.63,250.43,351.48,62.32,-4.7,-18.2
2021-01-26 19:00:00,2082.82,104.61,90.48,0.0,85.83,171.34,257.96,61.3,-4.7,-17.7
2021-01-26 20:00:00,1735.69,78.68,80.2,0.0,81.06,144.47,225.03,62.82,-4.9,-17.5
2021-01-26 21:00:00,1695.63,72.42,75.4,0.0,84.88,140.98,218.74,65.86,-5.2,-17.4
2021-01-26 22:00:00,1815.8,76.0,74.03,0.0,92.51,152.17,228.07,69.92,-5.5,-17.4
2021-01-26 23:00:00,2643.59,114.44,79.51,0.0,129.7,222.43,307.65,77.01,-5.3,-17.6
2021-01-27 00:00:00,3738.4,193.12,91.85,0.01,171.66,307.44,405.23,84.1,-4.1,-17.8
2021-01-28 01:00:00,494.0,2.24,33.24,52.21,34.81,18.25,24.14,3.36,-5.3,-29.2
2021-01-28 02:00:00,427.25,4.19,21.42,67.95,30.04,13.86,19.12,2.82,-5.1,-29.8
2021-01-28 03:00:00,353.81,3.8,13.54,78.68,22.89,8.6,12.86,2.19,-4.5,-29.7
2021-01-28 04:00:00,310.42,3.21,9.94,85.12,18.12,5.76,9.23,1.74,-3.9,-28.6
2021-01-28 05:00:00,313.76,3.69,10.8,85.12,19.07,5.97,9.35,1.74,-3.2,-27.4
2021-01-28 06:00:00,320.44,4.08,12.68,83.69,21.46,6.61,10.0,1.84,-2.4,-27.1
2021-01-28 07:00:00,433.92,8.49,26.39,68.67,41.49,14.72,20.09,2.95,-1.7,-27.5
2021-01-28 08:00:00,600.82,13.19,46.61,47.21,60.56,26.95,35.18,4.56,-1.7,-27.9
2021-01-28 09:00:00,767.71,15.65,73.34,19.13,76.29,39.43,50.67,6.02,-2.8,-26.2
2021-01-28 10:00:00,1028.06,32.63,90.48,0.65,100.14,60.43,76.54,8.11,-5.2,-23.4
2021-01-28 11:00:00,1789.09,84.94,104.19,0.0,177.38,127.71,158.08,12.41,-5.3,-23.6
2021-01-28 12:00:00,3391.27,169.87,138.46,0.0,404.36,229.45,288.24,17.23,-7.1,-25.8
2021-01-28 14:00:00,3524.78,128.75,149.43,0.0,453.95,203.53,274.86,17.73,-7.6,-24.4
2021-01-28 15:00:00,2643.59,85.83,134.35,0.0,335.69,156.7,217.85,16.09,-7.5,-25.0
2021-01-28 16:00:00,1815.8,52.3,119.27,0.0,247.96,104.02,150.79,13.3,-7.2,-25.4
2021-01-28 17:00:00,1548.77,40.68,112.41,0.0,221.25,88.15,127.95,13.3,-7.2,-25.2
2021-01-28 18:00:00,1588.82,40.23,112.41,0.0,232.7,92.63,130.63,14.82,-7.3,-24.8
2021-01-28 19:00:00,1735.69,45.6,115.16,0.0,251.77,103.67,142.71,16.72,-7.4,-24.6
2021-01-28 20:00:00,1922.61,55.88,116.53,0.0,278.47,117.47,158.5,18.49,-7.7,-24.4
2021-01-28 21:00:00,2082.82,69.74,116.53,0.0,301.36,132.92,176.4,20.77,-8.5,-24.3
2021-01-28 22:00:00,2296.45,89.41,111.04,0.0,293.73,155.62,201.47,25.08,-8.0,-24.3
2021-01-28 23:00:00,3017.43,137.69,109.67,0.0,293.73,227.59,282.74,33.44,-8.6,-24.5
2021-01-29 00:00:00,4058.84,219.94,113.79,0.02,305.18,323.11,391.26,43.57,-11.1,-25.5
2021-01-29 01:00:00,4486.08,268.22,115.16,0.92,289.92,363.91,437.62,50.16,-9.3,-25.6
2021-01-29 02:00:00,4272.46,261.07,109.67,4.2,270.84,344.49,414.46,51.68,-7.3,-25.4
2021-01-29 03:00:00,3738.4,236.03,105.56,8.32,270.84,296.7,361.16,49.65,-5.4,-25.2
2021-01-29 04:00:00,2029.42,135.9,91.85,15.91,270.84,154.43,195.91,27.36,-3.9,-25.2
2021-01-29 05:00:00,1922.61,130.53,94.59,17.7,286.1,147.75,188.38,22.55,-2.6,-24.7
2021-01-29 06:00:00,2002.72,137.69,101.45,16.45,308.99,156.33,200.05,20.77,-1.4,-24.2
2021-01-29 07:00:00,2376.56,164.51,113.79,11.62,328.06,189.54,241.0,21.03,-0.6,-23.9
2021-01-29 08:00:00,3231.05,228.88,130.24,5.19,362.4,260.42,327.01,24.32,-0.5,-23.5
2021-01-29 09:00:00,4005.43,296.83,142.57,1.02,377.66,320.77,407.03,28.12,-2.9,-23.4
2021-01-29 10:00:00,5180.36,393.39,152.17,0.02,381.47,412.03,522.74,33.95,-5.5,-23.3
2021-01-29 11:00:00,7263.18,522.14,171.36,0.0,438.69,582.15,727.09,43.57,-5.1,-23.2
2021-01-29 16:00:00,7690.43,522.14,216.6,0.0,385.28,694.17,854.36,80.05,-6.3,-19.7
2021-01-29 17:00:00,6248.47,439.88,197.41,0.0,293.73,553.82,695.85,78.02,-6.9,-19.8
2021-01-29 18:00:00,5287.17,375.51,180.96,0.0,232.7,466.1,598.0,78.02,-6.6,-20.3
2021-01-29 19:00:00,4753.11,321.87,169.99,0.0,198.36,413.52,542.04,79.04,-6.4,-20.4
2021-01-29 20:00:00,4379.27,278.95,164.51,0.0,188.83,383.1,512.55,81.06,-5.6,-20.0
2021-01-29 21:00:00,4219.06,253.92,160.4,0.0,200.27,368.12,498.04,83.09,-6.2,-19.7
2021-01-29 22:00:00,4112.24,236.03,154.91,0.0,213.62,358.77,486.6,86.13,-6.7,-20.1
2021-01-29 23:00:00,4325.87,239.61,146.69,0.0,219.35,379.83,508.82,88.16,-6.8,-20.7
2021-01-30 00:00:00,4806.52,271.8,139.83,0.02,223.16,418.99,548.67,87.14,-8.8,-20.8
2021-01-30 01:00:00,5287.17,318.29,137.09,1.06,223.16,454.34,582.86,85.12,-5.0,-18.9
2021-01-30 02:00:00,5821.23,357.63,131.61,3.76,225.07,491.75,624.0,81.06,-0.7,-16.3
2021-01-30 03:00:00,6195.07,379.09,132.98,5.9,232.7,516.31,651.82,65.86,1.8,-16.1
2021-01-30 04:00:00,2937.32,180.6,109.67,12.7,247.96,242.63,346.01,38.0,3.6,-16.3
2021-01-30 05:00:00,2750.4,173.45,127.49,14.84,328.06,237.17,343.34,31.16,4.8,-16.0
2021-01-30 06:00:00,2616.88,169.87,141.2,15.02,350.95,233.87,340.04,27.61,5.8,-16.2
2021-01-30 07:00:00,2590.18,169.87,138.46,11.62,308.99,231.12,332.64,22.29,6.3,-16.7
2021-01-30 08:00:00,3177.64,209.21,138.46,5.36,293.73,267.94,370.39,19.51,5.9,-17.3
2021-01-30 09:00:00,3845.22,271.8,143.95,0.96,301.36,312.03,419.6,20.01,0.8,-17.7
2021-01-30 10:00:00,4539.49,325.44,154.91,0.03,293.73,368.22,479.51,21.53,-1.9,-17.5
2021-01-30 11:00:00,4592.9,296.83,153.54,0.0,236.51,387.08,489.99,21.53,-2.2,-9.7
2021-01-30 12:00:00,3337.86,173.45,130.24,0.0,185.01,296.61,379.05,20.52,-3.5,-6.4
2021-01-30 13:00:00,1708.98,53.2,98.71,0.0,114.44,159.82,222.56,16.21,-4.4,-6.7
2021-01-30 14:00:00,1842.5,50.52,84.31,0.0,115.4,165.82,218.84,19.25,-5.2,-7.5
2021-01-30 15:00:00,1949.31,60.8,83.63,0.0,123.98,169.32,214.87,22.29,-5.6,-8.2
2021-01-30 16:00:00,1642.23,62.59,87.05,0.0,112.53,139.76,177.61,23.05,-6.1,-8.7
2021-01-30 17:00:00,1401.9,58.12,87.74,0.0,102.04,117.21,150.39,24.32,-6.4,-9.0
2021-01-30 18:00:00,1255.04,51.86,87.05,0.0,94.41,105.03,136.1,26.35,-6.5,-9.3
2021-01-30 19:00:00,1188.28,49.17,83.63,0.0,88.69,101.5,133.38,28.88,-6.5,-9.5
2021-01-30 20:00:00,1214.98,50.96,80.2,0.0,87.74,106.36,140.45,31.16,-6.6,-9.8
2021-01-30 21:00:00,1281.74,55.43,77.46,0.0,90.6,112.38,149.04,31.92,-6.6,-9.9
2021-01-30 22:00:00,1401.9,62.59,75.4,0.0,97.28,122.38,162.77,31.92,-6.6,-10.0
2021-01-30 23:00:00,1976.01,90.3,76.77,0.0,122.07,170.8,221.44,34.45,-6.6,-10.0
2021-01-31 00:00:00,2643.59,135.9,83.63,0.02,146.87,223.81,285.87,38.51,-6.4,-8.6
2021-01-31 01:00:00,2990.72,168.09,89.11,0.88,167.85,251.09,319.91,41.04,-4.5,-8.9
2021-01-31 02:00:00,3231.05,185.97,89.11,3.35,190.74,272.86,347.74,41.54,-3.2,-8.6
2021-01-31 03:00:00,3311.16,194.91,90.48,5.19,205.99,280.37,357.81,39.01,-1.9,-8.1
2021-01-31 04:00:00,3044.13,182.39,87.74,7.24,247.96,262.79,335.1,26.35,-0.6,-7.6
2021-01-31 05:00:00,3845.22,236.03,101.45,7.96,278.47,335.4,416.79,24.32,0.6,-7.5
2021-01-31 06:00:00,4379.27,271.8,116.53,8.14,289.92,387.98,475.89,21.79,1.6,-7.7
2021-01-31 07:00:00,4753.11,296.83,131.61,6.44,320.44,421.32,515.76,21.79,2.4,-7.6
2021-01-31 08:00:00,4913.33,318.29,137.09,3.31,278.47,432.81,533.54,19.51,2.6,-7.6
